branch_id,branch_base_id,branch_parallel_index,from_bus,to_bus,circuit_id,branch_type,r_pu,x_pu,fmax_mw,in_service_base,closure_flag,series_parameter_status,thermal_limit_status,closure_flag_is_binary,operational_status,closure_semantics_hint,pypsa_v1_component,pypsa_v1_include,tap_ratio_hint,pypsa_v1_mapping_reason,from_bus_in_buses,to_bus_in_buses,source_sheet,source_row_number
WXPCGF__WXCINF__L1,WXPCGF__WXCINF__L1,1,WXPCGF,WXCINF,L1,line,0.108549,0.1788765,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,288
WXPCIF__WPCIBF__L1,WXPCIF__WPCIBF__L1,1,WXPCIF,WPCIBF,L1,line,0.00588,0.02134,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,265
WXPCIF__WZFMCF__L1,WXPCIF__WZFMCF__L1,1,WXPCIF,WZFMCF,L1,line,0.01413483,0.02137947,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,264
WXPETF__WGPETF__L1,WXPETF__WGPETF__L1,1,WXPETF,WGPETF,L1,line,0.0,0.0001,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,232
WXPFLF__WAHONF__L1,WXPFLF__WAHONF__L1,1,WXPFLF,WAHONF,L1,line,0.00696459,0.03952076,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,110
WXPFLF__WXLALF__L1,WXPFLF__WXLALF__L1,1,WXPFLF,WXLALF,L1,line,0.002427,0.009027,79.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,119
WXPGAF__WPGARF__L1,WXPGAF__WPGARF__L1,1,WXPGAF,WPGARF,L1,line,0.00165,0.00298,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,431
WXPGAF__WXZGUF__L1,WXPGAF__WXZGUF__L1,1,WXPGAF,WXZGUF,L1,line,0.16117,0.29079,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,432
WXPGMF__WXLULF__L1,WXPGMF__WXLULF__L1,1,WXPGMF,WXLULF,L1,line,0.000519,0.001923,68.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,556
WXPHAF__WHAIBF__L1,WXPHAF__WHAIBF__L1,1,WXPHAF,WHAIBF,L1,line,0.005141,0.018814,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,96
WXPHAF__WPHAIF__L1,WXPHAF__WPHAIF__L1,1,WXPHAF,WPHAIF,L1,line,0.00129,0.00195,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,97
WXPIDF__WPDISF__L1,WXPIDF__WPDISF__L1,1,WXPIDF,WPDISF,L1,line,0.000413,0.00136,68.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,635
WXPIDF__WPIZAF__L1,WXPIDF__WPIZAF__L1,1,WXPIDF,WPIZAF,L1,line,2.8e-05,9.3e-05,68.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,634
WXPINF__WCCIBF__L1,WXPINF__WCCIBF__L1,1,WXPINF,WCCIBF,L1,line,0.02194042,0.03383612,45.360600000000005,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,366
WXPINF__WCINDF__L1,WXPINF__WCINDF__L1,1,WXPINF,WCINDF,L1,line,0.00455243,0.00536783,32.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,365
WXPLCF__WPLCCF__L1,WXPLCF__WPLCCF__L1,1,WXPLCF,WPLCCF,L1,line,0.009792,0.035837,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,107
WXPLCF__WXIPSF__L1,WXPLCF__WXIPSF__L1,1,WXPLCF,WXIPSF,L1,line,0.009302,0.034045,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,106
WXPPEF__WPDORF__L1,WXPPEF__WPDORF__L1,1,WXPPEF,WPDORF,L1,line,0.00076,0.00282,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,414
WXPPEF__WPPELF__L1,WXPPEF__WPPELF__L1,1,WXPPEF,WPPELF,L1,line,0.00012,0.00045,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,413
WXPPLF__WPPLIF__L1,WXPPLF__WPPLIF__L1,1,WXPPLF,WPPLIF,L1,line,0.00221,0.00398,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,456
WXPPLF__WXABIF__L1,WXPPLF__WXABIF__L1,1,WXPPLF,WXABIF,L1,line,0.003585,0.006469,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,455
WXPPRF__WELJIF__L1,WXPPRF__WELJIF__L1,1,WXPPRF,WELJIF,L1,line,0.01351,0.02438,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,388
WXPPRF__WPPRIF__L1,WXPPRF__WPPRIF__L1,1,WXPPRF,WPPRIF,L1,line,0.00127,0.00229,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,386
WXPPRF__WZFLIF__L1,WXPPRF__WZFLIF__L1,1,WXPPRF,WZFLIF,L1,line,0.01153,0.0208,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,387
WXPS1K__WXES2K__L1,WXPS1K__WXES2K__L1,1,WXPS1K,WXES2K,L1,line,0.0,0.0001,75.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,825
WXQAZF__WVNOBF__L1,WXQAZF__WVNOBF__L1,1,WXQAZF,WVNOBF,L1,line,0.02664,0.06658,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,638
WXQCOF__WKQA1F__L1,WXQCOF__WKQA1F__L1,1,WXQCOF,WKQA1F,L1,line,0.1458068,0.2533639,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,590
WXQCOF__WQCORF__L1,WXQCOF__WQCORF__L1,1,WXQCOF,WQCORF,L1,line,6.88e-05,0.00027569,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,591
WXRARF__WLCBOF__L1,WXRARF__WLCBOF__L1,1,WXRARF,WLCBOF,L1,line,0.12377,0.190876,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,296
WXRARF__WRARRF__L1,WXRARF__WRARRF__L1,1,WXRARF,WRARRF,L1,line,0.151647,0.233867,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,295
WXRIEF__WCAPOF__L1,WXRIEF__WCAPOF__L1,1,WXRIEF,WCAPOF,L1,line,0.00214,0.00795,79.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,229
WXRIEF__WSKAPF__L1,WXRIEF__WSKAPF__L1,1,WXRIEF,WSKAPF,L1,line,0.00244,0.00873,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,230
WXRIEF__WXPETF__L1,WXRIEF__WXPETF__L1,1,WXRIEF,WXPETF,L1,line,0.00214,0.00795,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,231
WXRINF__WXBPEF__L1,WXRINF__WXBPEF__L1,1,WXRINF,WXBPEF,L1,line,0.0612,0.22398,79.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,352
WXRINF__WXHJBF__L1,WXRINF__WXHJBF__L1,1,WXRINF,WXHJBF,L1,line,0.02938,0.10751,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,347
WXSADF__WXSODF__L1,WXSADF__WXSODF__L1,1,WXSADF,WXSODF,L1,line,0.00105,0.00385,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,543
WXSESE__WSESTE__L1,WXSESE__WSESTE__L1,1,WXSESE,WSESTE,L1,line,0.000288,0.001754,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,715
WXSESE__WSPMAE__L1,WXSESE__WSPMAE__L1,1,WXSESE,WSPMAE,L1,line,0.00101,0.003696,158.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,714
WXSESF__WAIZSF__L1,WXSESF__WAIZSF__L1,1,WXSESF,WAIZSF,L1,line,0.008002,0.020003,57.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,739
WXSESF__WSPEVF__L1,WXSESF__WSPEVF__L1,1,WXSESF,WSPEVF,L1,line,0.000122,0.000448,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,725
WXSODF__WSODOF__L1,WXSODF__WSODOF__L1,1,WXSODF,WSODOF,L1,line,0.000906,0.003315,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,546
WXSOSF__WCABAF__L1,WXSOSF__WCABAF__L1,1,WXSOSF,WCABAF,L1,line,0.03153,0.115395,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,465
WXSOSF__WSOSUF__T1,WXSOSF__WSOSUF__T1,1,WXSOSF,WSOSUF,T1,transformer,1.119e-05,4.096e-05,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,463
WXSOSF__WXASOF__L1,WXSOSF__WXASOF__L1,1,WXSOSF,WXASOF,L1,line,0.00795591,0.02911755,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,464
WXSPRF__WDJAOF__L1,WXSPRF__WDJAOF__L1,1,WXSPRF,WDJAOF,L1,line,0.02626599,0.1071476,158.28462000000002,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,168
WXSPRF__WSPRIF__L1,WXSPRF__WSPRIF__L1,1,WXSPRF,WSPRIF,L1,line,0.00015186,0.00056301,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,167
WXTAMF__WTEMPF__L1,WXTAMF__WTEMPF__L1,1,WXTAMF,WTEMPF,L1,line,0.002259,0.003483,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,49
WXTAMF__WXMEGF__L1,WXTAMF__WXMEGF__L1,1,WXTAMF,WXMEGF,L1,line,0.00064,0.00236,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,48
WXTDAF__WDAJAF__L1,WXTDAF__WDAJAF__L1,1,WXTDAF,WDAJAF,L1,line,0.00011,0.00041,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,776
WXTDAF__WSPERF__L1,WXTDAF__WSPERF__L1,1,WXTDAF,WSPERF,L1,line,0.01212,0.04495,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,173
WXTH1F__WINVBF__L1,WXTH1F__WINVBF__L1,1,WXTH1F,WINVBF,L1,line,0.005356,0.019603,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,93
WXTH1F__WXTH2F__L1,WXTH1F__WXTH2F__L1,1,WXTH1F,WXTH2F,L1,line,0.000416,0.001523,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,91
WXTH2F__WTHAIF__L1,WXTH2F__WTHAIF__L1,1,WXTH2F,WTHAIF,L1,line,0.000881,0.003225,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,92
WXTISF__WXMV2F__L1,WXTISF__WXMV2F__L1,1,WXTISF,WXMV2F,L1,line,0.004823,0.01765,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,632
WXTREFF__WMLTPF__L1,WXTREFF__WMLTPF__L1,1,WXTREFF,WMLTPF,L1,line,0.00286,0.01048,79.14231000000001,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,156
WXTREFF__WPIISF__L1,WXTREFF__WPIISF__L1,1,WXTREFF,WPIISF,L1,line,0.00363524,0.013304469999999999,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,257
WXTREFF__WXGBOF__L1,WXTREFF__WXGBOF__L1,1,WXTREFF,WXGBOF,L1,line,7.834e-05,0.0002867,79.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,29
WXTREFF__WXMETF__L1,WXTREFF__WXMETF__L1,1,WXTREFF,WXMETF,L1,line,0.001444,0.005286,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,30
WXTROF__WTROQF__L1,WXTROF__WTROQF__L1,1,WXTROF,WTROQF,L1,line,0.00089692,0.00105757,32.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,368
WXTROF__WXPINF__L1,WXTROF__WXPINF__L1,1,WXTROF,WXPINF,L1,line,0.01567088,0.01847771,32.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,369
WXTTIF__WTTITF__L1,WXTTIF__WTTITF__L1,1,WXTTIF,WTTITF,L1,line,4.896e-05,0.00017918,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,238
WXVALF__WVALTF__L1,WXVALF__WVALTF__L1,1,WXVALF,WVALTF,L1,line,0.00047107,0.00072648,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,291
WXVILF__WSYEGF__L1,WXVILF__WSYEGF__L1,1,WXVILF,WSYEGF,L1,line,0.024321370000000002,0.0901719,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,578
WXVILF__WVILLF__L1,WXVILF__WVILLF__L1,1,WXVILF,WVILLF,L1,line,9.797e-05,0.00036323,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,579
WXVILF__WXMAGF__L1,WXVILF__WXMAGF__L1,1,WXVILF,WXMAGF,L1,line,0.06776,0.10449,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,592
WXVL1K__WVILAE__T1,WXVL1K__WVILAE__T1,1,WXVL1K,WVILAE,T1,transformer,0.0043195,0.0764935,130.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,678
WXYAGF__WXICAF__L1,WXYAGF__WXICAF__L1,1,WXYAGF,WXICAF,L1,line,0.024113,0.081107,68.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,553
WXYAGF__WYAGUF__L1,WXYAGF__WYAGUF__L1,1,WXYAGF,WYAGUF,L1,line,7.3e-05,0.000272,68.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,551
WXZAMF__WXLADF__L1,WXZAMF__WXLADF__L1,1,WXZAMF,WXLADF,L1,line,0.00062,0.00227,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,182
WXZAMF__WZFAMF__L1,WXZAMF__WZFAMF__L1,1,WXZAMF,WZFAMF,L1,line,0.00145,0.00525,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,181
WXZFBF__WGUERF__L1,WXZFBF__WGUERF__L1,1,WXZFBF,WGUERF,L1,line,0.01713,0.06271,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,81
WXZFBF__WXMARF__L1,WXZFBF__WXMARF__L1,1,WXZFBF,WXMARF,L1,line,0.002742,0.010034,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,188
WXZFNF__WPIISF__L1,WXZFNF__WPIISF__L1,1,WXZFNF,WPIISF,L1,line,0.001175,0.0043,79.0,0,1,series_parameter_present,positive_thermal_limit,True,out_of_service,binary_switch_state,line,False,,out_of_service_base_case,True,True,e_datred,537
WXZFNF__WXAD2F__L1,WXZFNF__WXAD2F__L1,1,WXZFNF,WXAD2F,L1,line,7.3e-05,0.000269,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,538
WXZGUF__WDPEDF__L1,WXZGUF__WDPEDF__L1,1,WXZGUF,WDPEDF,L1,line,0.02317,0.03573,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,433
WXZGUF__WZFGUF__L1,WXZGUF__WZFGUF__L1,1,WXZGUF,WZFGUF,L1,line,0.02421,0.04369,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,434
WXZHAF__WZFSIF__L1,WXZHAF__WZFSIF__L1,1,WXZHAF,WZFSIF,L1,line,0.028393,0.043788,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,53
WXZHAF__WZHAIF__L1,WXZHAF__WZHAIF__L1,1,WXZHAF,WZHAIF,L1,line,0.003326,0.00513,45.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,54
WXZPPF__WPPL2F__L1,WXZPPF__WPPL2F__L1,1,WXZPPF,WPPL2F,L1,line,0.00416,0.01544,79.0,1,1.05,series_parameter_present,positive_thermal_limit,False,closure_fractional_or_unknown,tap_link_like,auxiliary_tap_link,False,1.05,excluded_auxiliary_tap_link,True,True,e_datred,410
WXZSPF__WXSESF__L1,WXZSPF__WXSESF__L1,1,WXZSPF,WXSESF,L1,line,0.00215,0.005374,57.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,724
WYAGUF__WTNNAK__T1,WYAGUF__WTNNAK__T1,1,WYAGUF,WTNNAK,T1,transformer,0.027027,0.431587,18.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,transformer,True,,standard_branch,True,True,e_datred,552
WYAMAF__WXMPSF__L1,WYAMAF__WXMPSF__L1,1,WYAMAF,WXMPSF,L1,line,0.06467541,0.2638324,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,169
WYAMAF__WXSPRF__L1,WYAMAF__WXSPRF__L1,1,WYAMAF,WXSPRF,L1,line,0.04336942,0.1769182,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,166
WZFBAF__WXIBAF__L1,WZFBAF__WXIBAF__L1,1,WZFBAF,WXIBAF,L1,line,0.00975,0.01589,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,624
WZFDRF__WXBPEF__L1,WZFDRF__WXBPEF__L1,1,WZFDRF,WXBPEF,L1,line,0.006365,0.023294,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,330
WZFISF__WXAPFF__L1,WZFISF__WXAPFF__L1,1,WZFISF,WXAPFF,L1,line,0.00601744,0.01397559,43.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,484
WZFPPF__WXZPPF__L1,WZFPPF__WXZPPF__L1,1,WZFPPF,WXZPPF,L1,line,0.00416,0.01544,79.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,409
WZFS2F__WZFSPF__L1,WZFS2F__WZFSPF__L1,1,WZFS2F,WZFSPF,L1,line,0.00076,0.00189,57.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,741
WZFSAE__WNIBAE__L1,WZFSAE__WNIBAE__L1,1,WZFSAE,WNIBAE,L1,line,0.00751044,0.02777765,136.0,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,492
WZFSAF__WCZFSF__L1,WZFSAF__WCZFSF__L1,1,WZFSAF,WCZFSF,L1,line,3.086e-05,0.0001467,158.28462,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,482
WZFSAF__WZFSAE__T1,WZFSAF__WZFSAE__T1,1,WZFSAF,WZFSAE,T1,transformer,0.00098,0.1057097,140.0,1,0.98,series_parameter_present,positive_thermal_limit,False,closure_fractional_or_unknown,tap_ratio_like,transformer,True,0.98,transformer_with_tap_ratio,True,True,e_datred,488
ZXOJIF__WOJIVF__L1,ZXOJIF__WOJIVF__L1,1,ZXOJIF,WOJIVF,L1,line,0.00071418,0.0026161,79.14231,1,1,series_parameter_present,positive_thermal_limit,True,closed,binary_switch_state,line,True,,standard_branch,True,True,e_datred,140
