load_id_raw,load_id_canonical_heuristic,resolved_bus_id,bus_resolution_method,source_row_number,time_block_group,time_block_id,time_block_order,hour_block_start_label,snapshot_id,p_set_mw,source_sheet
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,0.0,PDemanda
ZMETRF-D2,WMETRF,WMETBF,unique_bus_in_demanda_smc,9,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,0.0,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,0.482636587,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,0.374666872,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,0.290975737,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,0.283135616,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,0.276589542,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,0.29047838,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,0.325012483,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,0.339105903,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,0.370507246,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,0.410388311,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,0.421589429,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,0.426924931,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,0.447304274,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,0.408819637,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,0.388537799,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,0.390317375,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,0.384252476,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,0.379743743,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,0.366735488,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,0.364230423,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,0.385677176,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,0.428466069,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,0.53468343,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,10,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,0.536246204,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,1.4,PDemanda
ZMETRF-D1,WMETRF,WMETRF,unique_bus_in_demanda_smc,11,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,1.4,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,0.774795059,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,0.766489632,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,0.769882614,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,0.767985821,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,0.765282223,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,0.942587982,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,1.241934349,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,1.349140099,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,1.398328506,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,1.466220173,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,1.495076977,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,1.553288765,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,1.527485558,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,1.512251537,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,1.492832687,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,1.479591053,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,1.490488323,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,1.442087837,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,1.315961418,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,1.174477295,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,0.910744595,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,0.822740822,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,0.790549591,PDemanda
ZBPOPF-D1,WBPOPF,WBPOPF,unique_bus_in_demanda_smc,12,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,0.777764172,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,13,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,0.0,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,0.130510559,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,0.157457584,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,0.182259793,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,0.184451164,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,0.18109966,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,0.191895367,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,0.281772364,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,0.464580326,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,0.616984073,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,0.741281264,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,0.751536261,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,0.776564835,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,0.748812152,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,0.722268026,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,0.706328449,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,0.724268278,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,0.730866754,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,0.678823576,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,0.434978935,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,0.336977476,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,0.29217689,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,0.255050538,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,0.241928553,PDemanda
ZGHACF-D1,WGHACF,WGHACF,unique_bus_in_demanda_smc,14,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,0.21232229,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,0.144254845,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,0.142170701,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,0.141888482,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,0.140634765,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,0.141235969,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,0.141324599,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,0.147091083,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,0.221122885,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,0.260681914,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_10,10,09:00,h_10,0.267646862,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_11,11,10:00,h_11,0.279831014,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_12,12,11:00,h_12,0.283259016,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_13,13,12:00,h_13,0.28445034,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_14,14,13:00,h_14,0.283831738,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_15,15,14:00,h_15,0.280314368,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_16,16,15:00,h_16,0.272139299,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_17,17,16:00,h_17,0.270676858,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_18,18,17:00,h_18,0.257903733,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_19,19,18:00,h_19,0.204395977,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_20,20,19:00,h_20,0.188912366,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_21,21,20:00,h_21,0.160039971,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_22,22,21:00,h_22,0.15322212,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_23,23,22:00,h_23,0.146764396,PDemanda
ZLDIAF-D1,WLDIAF,WLDIAF,unique_bus_in_demanda_smc,15,load_blocks_pdemanda_24h,h_24,24,23:00,h_24,0.146508888,PDemanda
ZCNPEE-D1,WCNPEE,WCNPEE,unique_bus_in_demanda_smc,16,load_blocks_pdemanda_24h,h_01,1,00:00,h_01,1.495250506,PDemanda
ZCNPEE-D1,WCNPEE,WCNPEE,unique_bus_in_demanda_smc,16,load_blocks_pdemanda_24h,h_02,2,01:00,h_02,1.511337213,PDemanda
ZCNPEE-D1,WCNPEE,WCNPEE,unique_bus_in_demanda_smc,16,load_blocks_pdemanda_24h,h_03,3,02:00,h_03,1.651922226,PDemanda
ZCNPEE-D1,WCNPEE,WCNPEE,unique_bus_in_demanda_smc,16,load_blocks_pdemanda_24h,h_04,4,03:00,h_04,1.752149059,PDemanda
ZCNPEE-D1,WCNPEE,WCNPEE,unique_bus_in_demanda_smc,16,load_blocks_pdemanda_24h,h_05,5,04:00,h_05,1.694393817,PDemanda
ZCNPEE-D1,WCNPEE,WCNPEE,unique_bus_in_demanda_smc,16,load_blocks_pdemanda_24h,h_06,6,05:00,h_06,1.901430272,PDemanda
ZCNPEE-D1,WCNPEE,WCNPEE,unique_bus_in_demanda_smc,16,load_blocks_pdemanda_24h,h_07,7,06:00,h_07,2.106986016,PDemanda
ZCNPEE-D1,WCNPEE,WCNPEE,unique_bus_in_demanda_smc,16,load_blocks_pdemanda_24h,h_08,8,07:00,h_08,2.336270385,PDemanda
ZCNPEE-D1,WCNPEE,WCNPEE,unique_bus_in_demanda_smc,16,load_blocks_pdemanda_24h,h_09,9,08:00,h_09,2.292009872,PDemanda
