loc_name,for_name,outserv,zona,area,red,ruta,typ_id,barra_i,barra_i_for,barra_i_kV,barra_i_id,barra_j,barra_j_for,barra_j_kV,barra_j_id,long_km,num_paralelas,I_nom_kA,R1_ohm,X1_ohm,R0_ohm,X0_ohm,B1_uS,B0_uS,G1_uS
69 kV Haina – REFIDOMSA_a,ZHAINF_ZXOJIF-L1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Haina – REFIDOMSA_a.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,R2,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Haina.ElmSite\ZHAINF.ElmSubstat\R2.ElmTerm,Tap Ojiva,WXOJIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Ojiva.ElmTerm,0.9240000247955322,1,0.6629999876022339,0.10769037902355194,0.3941318690776825,0.4841821789741516,1.3994331359863281,3.6284682750701904,1.8928056955337524,-2.5646152557055386e-17
69 kV Derivación Azua,ZAZUAF_ZXAZUF-L1,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación Azua.ElmLne,P.MADERA/69 TH-1G- 450 ACAR,69 kV Azua,WAZUAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Azua.ElmTerm,Tap Azua,WXAZUF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Azua.ElmTerm,0.1599999964237213,1,0.5680000185966492,0.02103041112422943,0.07582831382751465,0.09600211679935455,0.19984020292758942,0.5669206380844116,0.3857819736003876,-1.3322675997716858e-17
69 kV Cruce Cabral 2 – Acd Sur-Oeste_c,ZXKQAF_ZXSCAF-L1,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Cruce Cabral 2 – Acd Sur-Oeste_c.ElmLne,P.MADERA TP-IG 50 P/69 - 2/0 CU,Tap Solar Canoa,WXSCAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Solar Canoa.ElmTerm,Tap Kilómetro 15 de Azua,WXKQAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Kilómetro 15 de Azua.ElmTerm,1.8199996948242188,1,0.36000001430511475,0.5486032962799072,0.8942482471466064,1.283238410949707,2.8481719493865967,6.213349342346191,3.50703501701355,7.577270872517273e-17
69 kV Pizarrete – Madre Vieja_c,ZXPGMF_ZXICAF-L1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Pizarrete – Madre Vieja_c.ElmLne,P.MADERA TP-IG 55 P/69 - 450 ACAR,Tap Pizarrete,WXPZ1F,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Pizarrete.ElmTerm,Tap Lucila,WXLULF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Lucila.ElmTerm,0.10000000149011612,1,0.5680000185966492,0.01310503389686346,0.04408087581396103,0.05345138534903526,0.15150104463100433,0.379716694355011,0.2006910741329193,0.0
69 kV Derivación Salinas,WSALIF_WXSALF-L1,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación Salinas.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,Tap Salinas,WXSALF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Salinas.ElmTerm,69 kV Salinas,WSALIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Salinas.ElmTerm,0.0010000000474974513,1,0.3799999952316284,0.0003072303661610931,0.0004738051211461425,0.0007106938865035772,0.0015480067813768983,0.0035469343420118093,0.001934820436872542,-5.551115386789603e-20
69 kV Derivación Villarpando,WVILLF_WXVILF-L1,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación Villarpando.ElmLne,P.MADERA TP-IG 55 P/69 - 559 AAAC,Tap Villarpando,WXVILF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Villarpando.ElmTerm,69 kV Villarpando,WVILLF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Villarpando.ElmTerm,0.03999999910593033,1,0.6629999876022339,0.0046644131653010845,0.01729338988661766,0.020802952349185944,0.060261454433202744,0.15492995083332062,0.0811179131269455,3.0531133011755682e-18
69 kV Derivación Baní,ZBANIF_ZXBANF-L1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación Baní.ElmLne,P.MADERA TVS-1/1C/69/1xF - 450 ACAR,69 kV Baní Pueblo,WBANIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Baní Pueblo.ElmTerm,Tap Baní,WXBANF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Baní.ElmTerm,0.029999999329447746,1,0.5680000185966492,0.0039332215674221516,0.012953625060617924,0.015400092117488384,0.04649799317121506,0.1171192154288292,0.05781847983598709,-4.163336249286518e-19
69 kV Derivación Baní PER,ZBAPEF_ZXBAPF-L1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación Baní PER.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,69 kV Baní PER,WBAPEF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Baní PER.ElmTerm,Tap Baní PER,WXBAPF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Baní PER.ElmTerm,0.05000000074505806,1,0.3799999952316284,0.015361517667770386,0.023690255358815193,0.03553469106554985,0.077400341629982,0.17734672129154205,0.09674102067947388,-2.775557602921922e-18
69 kV Derivación ABCO,ZABCOF_ZXABCF-L1,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación ABCO.ElmLne,P.MADERA/69 TH-1G- 450 ACAR,69 kV ABCO,WABCOF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV ABCO.ElmTerm,Tap ABCO,WXABCF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap ABCO.ElmTerm,0.009999999776482582,1,0.5680000185966492,0.0013144006952643394,0.0047392696142196655,0.00600013229995966,0.012490012682974339,0.035432539880275726,0.024111373350024223,-8.326672498573036e-19
69 kV Palamara – Madre Vieja_i,ZMVIEF_ZMVI2F-L1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Palamara – Madre Vieja_i.ElmLne,T.ACERO S1(2)/1C/69/1xF/559 AAAC,Tap 2 Madre Vieja,WXMV2F,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap 2 Madre Vieja.ElmTerm,69 kV Madre Vieja,WMVIEF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Madre Vieja.ElmTerm,0.07999999821186066,1,0.6629999876022339,0.009306221269071102,0.037963155657052994,0.03449122980237007,0.11995784938335419,0.2814079225063324,0.1425696760416031,6.661337998858429e-18
69 kV Derivación Productos Linda,ZPLINF_ZXPLIF-L1,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación Productos Linda.ElmLne,P.MADERA/1C/69/1xF - 2/0 CU,69 kV Productos Linda,WPLINF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Productos Linda.ElmTerm,Tap Productos Linda,WXPLIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Productos Linda.ElmTerm,0.05000000074505806,1,0.36000001430511475,0.015041644684970379,0.023675791919231415,0.034287627786397934,0.08089469373226166,0.17722265422344208,0.0870179682970047,-8.326673015560919e-18
69 kV Derivación Las Matas de Farfán,ZLMFAF_ZXLMFF-L1,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación Las Matas de Farfán.ElmLne,P.MADERA TP-IG 55 P/69 - 559 AAAC,69 kV Las Matas de Farfán,WLMFAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Las Matas de Farfán.ElmTerm,Tap Las Matas de Farfán,WXLMFF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Las Matas de Farfán.ElmTerm,1.0,1,0.6629999876022339,0.1166103333234787,0.4323347508907318,0.5200738310813904,1.5065363645553589,3.873249053955078,2.0279479026794434,7.632783294297951e-17
69 kV Derivación La Famosa,ZLFAMF_ZXLFAF-L1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación La Famosa.ElmLne,P.MADERA TVS-1/1C/69/1xF - 450 ACAR,69 kV La Famosa,WLFAMF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV La Famosa.ElmTerm,Tap La Famosa,WXLFAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap La Famosa.ElmTerm,0.05000000074505806,1,0.5680000185966492,0.00655536912381649,0.021589376032352448,0.025666819885373116,0.07749665528535843,0.19519869983196259,0.09636414051055908,-6.938894007304805e-19
69 kV Derivación Pizarrete Distribución,ZPIZDF_ZXPIDF-L1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación Pizarrete Distribución.ElmLne,P.MADERA TVS-1/1C/69/1xF - 450 ACAR,69 kV Pizarrete Distribución,WPIZDF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Pizarrete Distribución.ElmTerm,Tap Pizarrete Distribución_,WXPIDF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Pizarrete Distribución_.ElmTerm,0.15000000596046448,1,0.5680000185966492,0.01966610923409462,0.06476812809705734,0.0770004615187645,0.23248997330665588,0.5855960845947266,0.28909242153167725,-2.0816682538902298e-18
69 kV Derivación Solar Canoa,WSCANF_WXSCAF-L1,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación Solar Canoa.ElmLne,T.ACERO S2(2)/2C/ 69/559.5 AAAC,Tap Solar Canoa,WXSCAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Solar Canoa.ElmTerm,1,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Canoa Solar.ElmSite\ZSCANF.ElmSubstat\1.ElmTerm,3.5999999046325684,2,1.3259999752044678,0.2097451537847519,0.8821507692337036,1.286938190460205,4.371091842651367,24.644790649414062,9.21119499206543,-4.9960034784643064e-17
69 kV Cruce de Cabral – Duvergé_b,ZXKINF_ZXSALF-L1,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Cruce de Cabral – Duvergé_b.ElmLne,P.MADERA TP-IG 50 P/69 - 4/0 AAAC,Tap Khoury Industrial,WXKINF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Khoury Industrial.ElmTerm,Tap Salinas,WXSALF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Salinas.ElmTerm,17.729999542236328,1,0.3799999952316284,5.447196006774902,8.400567054748535,12.60383415222168,27.435222625732422,62.907554626464844,34.90906524658203,1.9684253718384257e-15
69 kV San Juan 2 – Vallejuelo,ZSJU2F_ZVALLF-L1,0,SUR MEDIO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV San Juan 2 – Vallejuelo.ElmLne,P.MADERA TVS-1/1C/69/1xF - 559 AAAC,5,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\San Juan 2.ElmSite\ZSJU2F.ElmSubstat\5.ElmTerm,69 kV Vallejuelo,WVALLF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Vallejuelo.ElmTerm,26.270000457763672,1,0.6629999876022339,3.064851999282837,11.12044620513916,13.106008529663086,40.49413299560547,104.68048858642578,51.14176940917969,0.0
69 kV Haina – Herrera_a L1,ZHAIBF_ZXOFAF-L1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Haina – Herrera_a L1.ElmLne,P.MADERA/69 TH-1G- 559.5 AAAC,L1,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Haina.ElmSite\ZHAINF.ElmSubstat\L1.ElmTerm,Tap Oleoducto FALCONDO,WXOFAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Oleoducto FALCONDO.ElmTerm,2.5,1,0.6629999876022339,0.2906089723110199,1.164449691772461,1.3646788597106934,3.2141950130462646,8.980984687805176,5.709811210632324,-1.734723475976807e-16
69 kV Haina – Puerto de Haina_a,ZHAIBF_ZXPHAF-L1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Haina – Puerto de Haina_a.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,L2,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Haina.ElmSite\ZHAINF.ElmSubstat\L2.ElmTerm,Tap Puerto de Haina,WXPHAF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Puerto de Haina.ElmTerm,2.0999999046325684,1,0.6629999876022339,0.24475084245204926,0.8957541584968567,1.1004140377044678,3.1805295944213867,8.2465181350708,4.301830768585205,-5.828670614584276e-17
69 kV Haina – Herrera_a L2,ZHAIBF_ZTORGF-L1,0,SANTO DOMINGO,CENTRAL,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Haina – Herrera_a L2.ElmLne,P.MADERA TP-IG 50 P/69 - 477 ACSR,Tap TORGINOL,WXTORF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap TORGINOL.ElmTerm,L3,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Haina.ElmSite\ZHAINF.ElmSubstat\L3.ElmTerm,5.5,1,0.6589999794960022,0.6486174464225769,2.411979913711548,2.868668794631958,8.316695213317871,21.310352325439453,11.359820365905762,-7.632783294297951e-17
69 kV Haina – Kilómetro 10.5_a,ZHAIBF_ZXBOHF-L1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Haina – Kilómetro 10.5_a.ElmLne,P.MADERA/69 TH-1G- 477 ACSR,R3,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Haina.ElmSite\ZHAINF.ElmSubstat\R3.ElmTerm,Tap Bohemia,WXBOHF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Bohemia.ElmTerm,4.5,1,0.5999999642372131,0.5324402451515198,2.122469663619995,2.641019582748413,5.61030387878418,16.243017196655273,10.98685073852539,6.245004513516506e-17
69 kV Haina – REFIDOMSA_b,ZHAINF_ZXGBOF-L1_a,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Haina – REFIDOMSA_b.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,Tap Ojiva,WXOJIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Ojiva.ElmTerm,Tap Granitos Bojos,WXGBOF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Granitos Bojos.ElmTerm,1.2960000038146973,1,0.6629999876022339,0.1510462462902069,0.5528083443641663,0.6791126728057861,1.9628411531448364,5.089280128479004,2.654844284057617,-3.597122610373419e-17
69 kV Derivación Ojiva,ZOJIVF_ZXOJIF-L1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación Ojiva.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,Tap Ojiva,WXOJIF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Ojiva.ElmTerm,69 kV Ojiva,WOJIVF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Ojiva.ElmTerm,0.2919999957084656,1,0.6629999876022339,0.03403202444314957,0.12455248832702637,0.15300995111465454,0.4422450661659241,1.1466587781906128,0.5981593728065491,-8.104627960649635e-18
69 kV km 15 Azua – Quita Coraza_b,ZQCORF_ZXQCOF-L1,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV km 15 Azua – Quita Coraza_b.ElmLne,P.MADERA TP-IG 55 P/69 - 559 AAAC,Tap Quita Coraza,WXQCOF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Quita Coraza.ElmTerm,69 kV Quita Coraza,WQCORF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Quita Coraza.ElmTerm,0.028179999440908432,1,0.6629999876022339,0.0032860790379345417,0.012183193117380142,0.014655680395662785,0.04245419427752495,0.10914815217256546,0.057147569954395294,2.1509183672070973e-18
69 kV Derivación Villa Altagracia,ZVALTF_ZXVALF-L1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación Villa Altagracia.ElmLne,P.MADERA TP-IG 50 P/69 - 4/0 AAAC,69 kV Villa Altagracia,WVALTF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\ZVALTF.ElmSubstat\69 kV Villa Altagracia.ElmTerm,Tap Villa Altagracia,WXVALF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap Villa Altagracia.ElmTerm,0.0729999989271164,1,0.3799999952316284,0.022427823394536972,0.03458778187632561,0.05189396068453789,0.11295946687459946,0.2590102255344391,0.14373162388801575,8.104627960649635e-18
69 kV Derivación ZF Nigua,ZZNIGF_ZXZNIF-L1,0,SUR CERCANO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación ZF Nigua.ElmLne,P.MADERA TP-IG 55 P/69 - 4/0 AAAC,69 kV ZF Nigua(1),WZNIGF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV ZF Nigua(1).ElmTerm,Tap 2 Alambres Dominicanos,WXAD2F,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 69 kV.ElmNet\Tap 2 Alambres Dominicanos.ElmTerm,0.05000000074505806,1,0.3799999952316284,0.015361517667770386,0.023690255358815193,0.03553469106554985,0.077400341629982,0.17734672129154205,0.09674102067947388,-2.775557602921922e-18
69 kV Derivación Khoury Industrial,ZKINDF_ZXKINF-L1,0,SUR PROFUNDO,SUR,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Derivación Khoury Industrial.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,Tap Khoury Industrial,WXKINF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Khoury Industrial.ElmTerm,69 kV Khoury Industrial,WKINDF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Khoury Industrial.ElmTerm,2.7300000190734863,1,0.6629999876022339,0.31817612051963806,1.164480447769165,1.430538296699524,4.134688377380371,10.720474243164062,5.592380523681641,-7.577272196006253e-17
69 kV Haina – Herrera_d L1,ZHNVAF_ZXALDF-L1,0,SANTO DOMINGO,CENTRAL,SUR 69 kV,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\69 kV Haina – Herrera_d L1.ElmLne,P.MADERA TP-IG 50 P/69 - 559 AAAC,L3,,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\CENTRAL 138 kV.ElmNet\Herrera.ElmSite\ZHNVAF.ElmSubstat\L3.ElmTerm,Tap Aluminios Dominicanos,WXALDF,69.0,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 69 kV.ElmNet\Tap Aluminios Dominicanos.ElmTerm,0.15199999511241913,1,0.6629999876022339,0.017715299502015114,0.06483554095029831,0.07964901626110077,0.23020975291728973,0.5968908667564392,0.3113706111907959,-4.2188473579179744e-18
