generator_id,generator_name,snapshot_id,snapshot_order,snapshot_label_modom,time_block_group,available_mw,static_pmax_mw,available_pu,source_sheet
G3BDEREC,BRAZO DERECHO,h_07,7,7,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_08,8,8,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_09,9,9,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_10,10,10,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_11,11,11,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_12,12,12,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_13,13,13,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_14,14,14,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_15,15,15,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_16,16,16,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_17,17,17,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_18,18,18,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_19,19,19,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_20,20,20,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_21,21,21,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_22,22,22,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_23,23,23,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BDEREC,BRAZO DERECHO,h_24,24,24,canonical_hours_24h,1.0,1.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_01,1,1,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_02,2,2,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_03,3,3,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_04,4,4,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_05,5,5,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_06,6,6,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_07,7,7,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_08,8,8,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_09,9,9,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_10,10,10,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_11,11,11,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_12,12,12,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_13,13,13,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_14,14,14,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_15,15,15,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_16,16,16,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_17,17,17,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_18,18,18,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_19,19,19,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_20,20,20,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_21,21,21,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_22,22,22,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_23,23,23,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3BERSAL,BERSAL,h_24,24,24,canonical_hours_24h,8.0,8.0,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_01,1,1,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_02,2,2,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_03,3,3,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_04,4,4,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_05,5,5,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_06,6,6,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_07,7,7,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_08,8,8,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_09,9,9,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_10,10,10,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_11,11,11,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_12,12,12,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_13,13,13,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_14,14,14,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_15,15,15,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_16,16,16,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_17,17,17,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_18,18,18,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_19,19,19,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_20,20,20,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_21,21,21,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_22,22,22,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_23,23,23,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON1,CONTRA EMBALSE MONCION 1,h_24,24,24,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_01,1,1,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_02,2,2,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_03,3,3,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_04,4,4,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_05,5,5,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_06,6,6,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_07,7,7,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_08,8,8,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_09,9,9,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_10,10,10,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_11,11,11,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_12,12,12,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_13,13,13,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_14,14,14,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_15,15,15,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_16,16,16,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_17,17,17,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_18,18,18,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_19,19,19,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_20,20,20,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_21,21,21,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_22,22,22,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_23,23,23,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CEMON2,CONTRA EMBALSE MONCION 2,h_24,24,24,canonical_hours_24h,0.9,0.9,1.0,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_01,1,1,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_02,2,2,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_03,3,3,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_04,4,4,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_05,5,5,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_06,6,6,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_07,7,7,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_08,8,8,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_09,9,9,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_10,10,10,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_11,11,11,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_12,12,12,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_13,13,13,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_14,14,14,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_15,15,15,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_16,16,16,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_17,17,17,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_18,18,18,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_19,19,19,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_20,20,20,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_21,21,21,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_22,22,22,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_23,23,23,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1FO,CESPM 1 FO,h_24,24,24,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_01,1,1,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_02,2,2,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_03,3,3,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_04,4,4,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_05,5,5,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_06,6,6,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_07,7,7,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_08,8,8,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_09,9,9,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_10,10,10,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_11,11,11,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_12,12,12,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_13,13,13,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_14,14,14,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_15,15,15,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_16,16,16,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_17,17,17,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_18,18,18,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_19,19,19,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_20,20,20,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_21,21,21,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_22,22,22,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_23,23,23,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES1GN,CESPM 1 GN,h_24,24,24,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_01,1,1,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_02,2,2,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_03,3,3,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_04,4,4,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_05,5,5,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_06,6,6,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_07,7,7,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_08,8,8,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_09,9,9,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_10,10,10,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_11,11,11,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_12,12,12,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_13,13,13,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_14,14,14,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_15,15,15,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_16,16,16,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_17,17,17,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_18,18,18,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_19,19,19,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_20,20,20,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_21,21,21,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_22,22,22,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_23,23,23,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2FO,CESPM 2 FO,h_24,24,24,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_01,1,1,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_02,2,2,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_03,3,3,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_04,4,4,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_05,5,5,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_06,6,6,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_07,7,7,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_08,8,8,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_09,9,9,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_10,10,10,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_11,11,11,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_12,12,12,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_13,13,13,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_14,14,14,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_15,15,15,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_16,16,16,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_17,17,17,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_18,18,18,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_19,19,19,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_20,20,20,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_21,21,21,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_22,22,22,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_23,23,23,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES2GN,CESPM 2 GN,h_24,24,24,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_01,1,1,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_02,2,2,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_03,3,3,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_04,4,4,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_05,5,5,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_06,6,6,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_07,7,7,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_08,8,8,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_09,9,9,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_10,10,10,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_11,11,11,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_12,12,12,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_13,13,13,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_14,14,14,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_15,15,15,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_16,16,16,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_17,17,17,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_18,18,18,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_19,19,19,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_20,20,20,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_21,21,21,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_22,22,22,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_23,23,23,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3FO,CESPM 3 FO,h_24,24,24,canonical_hours_24h,0.0,0.0,,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_01,1,1,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_02,2,2,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_03,3,3,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_04,4,4,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_05,5,5,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_06,6,6,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_07,7,7,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_08,8,8,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_09,9,9,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_10,10,10,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_11,11,11,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_12,12,12,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_13,13,13,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_14,14,14,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_15,15,15,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
G3CES3GN,CESPM 3 GN,h_16,16,16,canonical_hours_24h,90.0,90.0,1.0,Reporte de Disponibilidad
